,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,trust
185,what is that,41,0,2023-12-24T05:04:46.000Z,ssarahalbert,https://www.tiktok.com/@burberry/video/7315357166649593120,1
186,Und was soll das sein? 😂,9,0,2023-12-26T16:02:52.000Z,hllzntion,https://www.tiktok.com/@burberry/video/7315357166649593120,1
187,I literally love this house but I HATE the all glass showers like this the glass gets water stains SO easily even when you squeegee after every single use,3,0,2026-01-14T05:58:12.000Z,htx_emilyy,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,-1
188,"If one chooses to use the 10k to buy down the rate, what would that end up being from a 4.99%?",2,0,2026-01-14T02:56:14.000Z,life_with_lt,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,-1
189,I’m interested,0,0,2026-01-14T01:13:13.000Z,saadibrahim327,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,1
190,Interested,0,0,2026-01-14T06:14:48.000Z,sdc6667,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,1
191,This house is such a good price,0,0,2026-01-15T04:17:05.000Z,trinhnguyen22,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,1
192,My mom is really looking to purchase a house this year but needs to fix her credit do you have any credit repair recommendations?,1,0,2026-01-14T01:58:17.000Z,jacobbmedrano,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,1
193,Interested!,0,1,2026-01-14T17:34:00.000Z,tarynthurman,https://www.tiktok.com/@realestate_jadi/video/7594985063654247711,1
194,они похожи на моего братика😂😂,5,0,2025-12-12T12:45:24.000Z,_mahina_16,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
195,かわいい💕でちゅね,1,0,2026-01-13T13:28:27.000Z,user83490705577690,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
196,1табак ет,1,0,2026-01-13T08:23:20.000Z,ghomartb3,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
197,как игрушки😂,4,0,2025-12-13T11:08:30.000Z,1995_sanek,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
198,It ain’t called arch land,2109,23,2025-08-20T07:06:37.000Z,ivan.pineda.salas,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
199,only in Lancaster 😂💯,13,1,2025-08-20T13:23:00.000Z,ionksavanna,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
200,y’all im going to this school next year as a freshman 💔✌ any tips or advice😔💔,0,0,2025-12-02T03:25:47.000Z,martinezlilly21,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
201,not a flex btw..,1202,18,2025-08-20T03:38:39.000Z,chubbymunkie48,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
202,Ayy who av let’s b friends,0,0,2025-11-06T09:31:21.000Z,a1cia_420,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
203,Me when i went to highland @hadassah.jitiam now i havent hit the yart for weeks,1,0,2025-08-20T03:09:04.000Z,unicornprincesscookieuwu,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
204,highland da worst school ngl,12,3,2025-08-19T21:12:22.000Z,aiixix_,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
205,It’s called Highschool for a reason 🙂‍↕️,311,2,2025-08-20T01:48:40.000Z,yves.stxrz,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
206,lake highland?,0,0,2025-10-15T18:22:05.000Z,jad3_nono,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
207,U GO TO HIGHLAND IN BAKO? i went to south💔,92,12,2025-08-19T22:43:38.000Z,jas.lene0,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
208,She from the 661 (Bakersfield)😭,315,5,2025-08-19T22:42:41.000Z,2real4ubtchs,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
209,how all the 661’s summoned 😭,16,0,2025-08-20T20:40:33.000Z,uuser8886,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
210,Ain’t you at tds know I coulda swore I seen u tdy,3,2,2025-08-22T04:32:26.000Z,jessie_lowk,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
211,ayyy highland high in pd?,0,0,2025-08-28T01:10:02.000Z,yaamclover7,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
212,the baddies b from highland 😩,0,0,2025-08-21T15:09:30.000Z,ppretty._c,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
213,wait omg ur close to me,20,1,2025-08-19T23:57:50.000Z,parissx777,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
214,Wait u live in Palmdale 😭😭,413,17,2025-08-19T22:01:59.000Z,hay_k477,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
215,For u to local,0,0,2025-08-21T16:31:39.000Z,theeeblackpowerranger,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
216,The highland in Slc my mom went to highland?,1,0,2025-08-20T04:28:18.000Z,daviidd8o1,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
217,not frm bako but the boys there r fineee,64,5,2025-08-19T23:12:16.000Z,xo.privlina,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
218,I go to highland in Indiana LOLLL,0,0,2025-08-20T12:18:44.000Z,hehehetickler,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
219,Boys restroom was always boxed when I was there,0,0,2025-08-21T21:54:53.000Z,gilz.skatez_,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
220,661??,27,1,2025-08-20T02:39:34.000Z,ihateyouomg,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
221,Them Then the bathroom big ash,0,0,2025-08-20T18:39:58.000Z,bbe_only_,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
222,highland so asss,277,0,2025-08-20T00:49:32.000Z,ilovepink4468101264,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
223,it’s called high school for a reason,0,0,2025-08-21T02:35:51.000Z,tbhno_oneyouknow,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
224,I have a highland in bako 😭,19,5,2025-08-20T06:06:14.000Z,1n0nlyjfk,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
225,lmao i might go to that highschool,6,4,2025-08-20T07:59:03.000Z,uhhjacki,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
226,My fyp too local I go there 😭😭,0,0,2025-08-22T02:42:47.000Z,ik1ttie,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
227,opp school,2,1,2025-08-21T03:08:03.000Z,feeyahhh_,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
228,lmaooo yu go to my Highschool😭,16,0,2025-08-20T02:02:29.000Z,user40840826,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
229,oh hy palmdale mentioned💞,21,1,2025-08-20T04:33:13.000Z,marssdiaryy,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
230,first again?,6,0,2025-08-19T18:20:11.000Z,kldhoo,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
231,Your so prettyyy,7,0,2025-08-19T19:01:50.000Z,ride4_jjj,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
232,Facts,1,0,2025-08-21T10:25:35.000Z,baconbaconbaconn67,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
233,Hated that school😭 u tea tho!!,1,0,2025-08-21T07:28:18.000Z,g.gueritaaa,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
234,No more this year for me gotta lock in 🥀🥀🥀,2,0,2025-08-20T20:34:36.000Z,slymequeen,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
235,yo i went there my freshman year wtf😭,2,0,2025-08-20T07:19:17.000Z,alison_7117,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
236,,2,0,2025-08-24T23:55:28.000Z,loomiwhimsi,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
237,look at palmdale🤦🏻‍♀️,2,0,2025-08-20T03:26:50.000Z,k3yaara,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
238,My sister is a councilor there😭,2,0,2025-08-20T04:07:57.000Z,lena_heavenn,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
239,my school is called highland middle 😭💔,2,0,2025-08-20T02:38:48.000Z,heart4zll,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
240,😍😍😍 your so prettyyy!,1,0,2025-08-19T19:15:30.000Z,leyaaa913,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
241,price,1,0,2025-12-30T05:50:19.000Z,creativemall8533,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
242,You will find no fault in what your Lord has created. (Quran),2,0,2025-12-26T17:38:30.000Z,metindemirkol1,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
243,Dove si possono trovare,2,2,2025-12-12T10:13:08.000Z,gelindodalponte,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
244,soooʻooo cute 🥰,2,0,2025-12-13T09:26:21.000Z,bitty08livecouk,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
245,I WUV YOU CUTIES.😂😂❤❤❤❤❤,3,1,2025-12-13T02:19:08.000Z,sawdaali60,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
246,hi,1,0,2026-01-04T13:20:34.000Z,zainbaloch5156,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
247,thats...thats a shark?????,1,0,2025-12-13T11:50:16.000Z,xgaster24,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
248,keyindoo😇😇,1,0,2025-12-12T03:29:46.000Z,joselingmendoza123,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
249,adorable 🥰🥰🥰,3,0,2025-12-14T03:59:25.000Z,didine53raya,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
250,sweet 🥰,0,0,2026-01-01T07:43:12.000Z,diva.khalisa,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
251,so cute🥰🥰🥰😘😘😘,2,0,2025-12-14T03:15:25.000Z,ayethidar2152,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
252,08 HTC,0,0,2026-01-12T18:17:36.000Z,elsen.memmedov690,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
253,gražuoliukai🥰🥰,1,0,2025-12-13T09:31:35.000Z,kreta888,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
254,сколько корова даёт молока?,3,1,2025-12-13T10:15:23.000Z,multikup56,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
255,,0,0,2026-01-02T13:12:14.000Z,moon_ray,https://www.tiktok.com/@ku_13188/video/7582554339084930335,0
256,cute,2,0,2025-12-12T02:50:10.000Z,user368219623,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
257,si,1,0,2025-12-12T00:56:01.000Z,ameliasanabria55,https://www.tiktok.com/@ku_13188/video/7582554339084930335,0
258,Adorable 🥰🥰🥰🥰🥰,1,0,2025-12-14T09:07:27.000Z,sandralefeuvre7,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
259,"Құдайым ай_🥰 неткен тәтті бұзауқандар,😄😄",1,0,2025-12-28T09:05:27.000Z,user2710757486732,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
260,Lindos 🥰,0,0,2026-01-02T04:05:24.000Z,patsy5171,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
261,beautiful 😍,1,0,2025-12-13T19:14:32.000Z,jeansousa8538,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
262,It’s called HIGH school for a reason,1596,5,2025-08-20T00:17:15.000Z,x3l1z3x,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
263,illinois on top,0,0,2025-08-20T20:11:09.000Z,jujuondabeat2224,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
264,I need someone to repost this for me…,1,0,2025-08-20T03:26:28.000Z,l0vergirl144,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
265,My middle school was highlands 🫩,1,0,2025-08-20T01:26:32.000Z,_._..z6,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
266,ive literally saw this bathroom in a dream before 😭,0,0,2025-11-23T05:56:26.000Z,yunahhearts,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
267,idk but everyhtings so tea,0,0,2025-08-20T02:43:33.000Z,gmouneyy,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
268,highland was so bad 💀,3,0,2025-08-22T00:26:57.000Z,besosforem,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
269,Is it bad that I still don’t know what it is,4644,20,2023-12-22T21:04:12.000Z,cinmo19,https://www.tiktok.com/@burberry/video/7315357166649593120,0
270,Why their ads always so random 😂😂😂,1716,9,2023-12-22T13:33:14.000Z,zianax2020,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
271,The show the lady in blue wears,32,0,2023-12-27T18:32:39.000Z,bubbleblowingbabyboy,https://www.tiktok.com/@burberry/video/7315357166649593120,1
272,High heel?,30,0,2023-12-24T16:33:06.000Z,victoria.rose42,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
273,wow,8,0,2023-12-27T10:24:32.000Z,hamzadu77a,https://www.tiktok.com/@burberry/video/7315357166649593120,1
274,ngl for a second I thaught that was texas,392,6,2023-12-22T13:47:38.000Z,nickii466,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
275,I thought it was texas,13,0,2023-12-27T15:36:15.000Z,mg0gl3,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
276,Hello,34,0,2023-12-27T08:46:02.000Z,piankxba8x2,https://www.tiktok.com/@burberry/video/7315357166649593120,1
277,That’s Texas,35,0,2023-12-25T02:45:17.000Z,scotti_bugatti,https://www.tiktok.com/@burberry/video/7315357166649593120,0
278,this COULD be texas,33,0,2023-12-25T08:06:48.000Z,thagaidhligalex,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
279,Bro I didnt even relise this was and ad,13,0,2023-12-27T00:20:55.000Z,zaracatsxx,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
280,but why did everyone think Texas 😂,31,0,2023-12-25T14:42:58.000Z,oldacc12345778,https://www.tiktok.com/@burberry/video/7315357166649593120,0
281,Why the man in the ad look like Kylo ren,33,0,2023-12-25T02:04:22.000Z,pillow_oh,https://www.tiktok.com/@burberry/video/7315357166649593120,1
282,I thought this was texas,32,0,2023-12-25T04:40:44.000Z,kendo0o0,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
283,What is it,5,0,2023-12-27T08:18:58.000Z,kenzie_slater,https://www.tiktok.com/@burberry/video/7315357166649593120,1
284,Fuck ass school,3,0,2025-08-21T00:47:44.000Z,user3869303937,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
285,Hey I recognize that bathroom lmao 😭 it really do be HIGH though,1,0,2025-10-16T13:19:28.000Z,luna.siri2.0,https://www.tiktok.com/@tiny6k/video/7540362860011015455,0
286,big ahh bathrooms,2,0,2025-08-20T02:16:15.000Z,usernameee13000,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
287,my school is called uhigh (university high),0,0,2025-08-21T02:34:31.000Z,killa4kayy,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
288,Where yall get those!!!!!💨,0,0,2025-08-20T04:23:46.000Z,user201767097,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
289,someone get me a yart😩,0,0,2025-08-21T19:40:47.000Z,lv4addiee_,https://www.tiktok.com/@tiny6k/video/7540362860011015455,-1
290,That bathroom huge asf💔💔💔,0,0,2025-08-20T08:26:08.000Z,dwewew0,https://www.tiktok.com/@tiny6k/video/7540362860011015455,1
291,buları harıdan tapısan yerem bunu,0,0,2026-01-14T17:13:09.000Z,teyubfatime262808,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
292,wuyyyyy 🥰🥰🥰🥰,0,0,2026-01-14T12:03:01.000Z,user39860148459154,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
293,comel nye lembu ap ni,0,1,2025-12-24T09:20:23.000Z,jaria.asra,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
294,Que lindos♥♥♥♥,2,0,2025-12-11T14:23:35.000Z,beatriz.escobar157,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
295,😭,2,0,2025-12-15T21:50:46.000Z,mariebelette,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
296,can yazıq qulaqna sırğa taxıblar biz taxmadıq yazıqmız gəlir💔😭,1,0,2025-12-22T15:54:21.000Z,19921532s,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
297,🥰🥰🥰🥰🥰 [sticker],0,0,2026-01-13T10:06:45.000Z,tabiata_dair,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
298,Примиленні,0,0,2026-01-11T18:57:31.000Z,svanna18,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
299,вопся 👍,0,0,2026-01-11T13:15:14.000Z,turbulent24,https://www.tiktok.com/@ku_13188/video/7582554339084930335,-1
300,Гаврюша из иультика😂😂😂,2,0,2025-12-21T21:26:58.000Z,user73979681327024,https://www.tiktok.com/@ku_13188/video/7582554339084930335,0
301,น้องน่ารัก,0,0,2026-01-09T08:11:52.000Z,jame182y,https://www.tiktok.com/@ku_13188/video/7582554339084930335,0
302,Son hermosas❤❤❤❤❤❤❤❤,0,0,2026-01-06T01:52:02.000Z,tanis2884,https://www.tiktok.com/@ku_13188/video/7582554339084930335,1
303,Dude that school sucks ahh literally so real for this,2,5,2025-10-02T00:49:50.000Z,abbyyyyyyyy08_,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,-1
304,Wait highland west👀,1,4,2025-11-19T04:46:04.000Z,ellee.69,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
305,are you and Max still together?,1,5,2025-10-02T00:46:55.000Z,mamas_0221,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,0
306,Playing them in vball today😟😟,4,1,2025-10-01T22:27:50.000Z,marin_ella7,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
307,Any school here :/,1,0,2025-10-03T21:03:51.000Z,summersnow3,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
308,@Hamza Rajput:so cute and so beautiful sister you and your eyes so beautiful really,0,0,2025-10-11T16:52:28.000Z,hamzarajput.342,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
309,I was supposed to go to that school thankfully I didn't,1,0,2025-10-03T15:24:41.000Z,arah.barahhh,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,-1
310,Me with mojh 😣,1,0,2025-10-04T05:27:42.000Z,jan3lle_who,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
311,me w mound fort tho,1,0,2025-10-06T17:24:27.000Z,luv.non3,https://www.tiktok.com/@sammyiscool100/video/7556376510827892023,1
312,Not me trying to figure the STATE,15,0,2023-12-23T16:17:53.000Z,d4k0t4_00,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
313,I screamed texas,14,0,2023-12-23T01:44:30.000Z,xparrel20w,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
314,i thought that was Texas for a second,17,2,2023-12-22T18:07:34.000Z,feelslikejoy,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
315,Hi,13,0,2023-12-23T14:25:38.000Z,mqzsqlxtl04,https://www.tiktok.com/@burberry/video/7315357166649593120,1
316,i thought it was gonna be texas,15,1,2023-12-22T15:01:10.000Z,abizarreadventure,https://www.tiktok.com/@burberry/video/7315357166649593120,-1
317,Every GTA fan knows that shoe from somewhere,16,0,2023-12-24T18:47:14.000Z,plym.sam0,https://www.tiktok.com/@burberry/video/7315357166649593120,1
